Time WindDir SailAngle DragForward LiftForward
609.64 106 169.2985 0.08777999 0.06358945
609.76 106 167.7623 0.09666867 0.07109912
609.88 106 166.1707 0.1050211 0.07917236
610 106 164.5807 0.1122909 0.08666703
610.12 106 162.9885 0.1184694 0.09351765
610.24 106 161.3934 0.1235603 0.09967484
610.36 106 159.7954 0.1275354 0.1050462
610.48 106 158.1943 0.130374 0.1095466
610.6 106 156.5902 0.1320608 0.1130939
610.7 106 154.9436 0.1330447 0.1163639
610.82 106 153.3913 0.1317284 0.1166167
610.94 106 151.7701 0.1300267 0.1170384
611.06 106 150.1525 0.127092 0.1161409
611.18 106 148.5343 0.1229501 0.1139103
611.3 106 146.9156 0.1176677 0.1103881
611.42 106 145.2963 0.1112621 0.1055548
611.54 106 143.6767 0.1037754 0.09943384
611.64 106 142.0486 0.09547992 0.0922966
611.76 106 140.4458 0.08577752 0.08347721
611.88 106 138.8217 0.07536623 0.0737974
612 106 137.2013 0.06411433 0.06308067
612.12 106 135.582 0.05208646 0.05142536
612.24 106 133.9635 0.03936834 0.03895501
612.36 106 132.3458 0.0260495 0.02580159
612.48 106 130.7288 0.01222093 0.01210217
612.6 106 143.8698 0.135426 0.1218727
612.7 106 128.6799 5.838048E-05 5.49779E-05
612.82 106 129.3659 0.02068227 0.02034006
612.94 106 127.9815 0.00870979 0.008556031
613.06 106 172.5676 0.004841319 0.004762598
613.18 106 151.8893 0.06842249 0.04912492
613.3 106 138.5251 0.1320081 0.1200887
613.42 106 129.6535 0.06935925 0.06720261
613.54 106 174.7417 0.009996943 0.009792523
613.64 106 150.8083 0.04866272 0.03328981
613.76 106 126.5086 0.05367628 0.05202596
613.88 106 149.5157 0.04974106 0.03391032
614 106 123.9658 0.03698328 0.03589564
614.12 106 148.0898 0.05188068 0.03535011
614.24 106 121.4113 0.01941014 0.01883604
614.36 106 146.6572 0.05401486 0.03673686
614.48 106 118.8507 0.001091111 0.001057382
614.6 106 130.1853 0.1300548 0.1177862
614.7 106 179.6202 0.01512719 0.01461792
614.82 107 179.7172 0.0002721125 0.0001649881
614.94 107 178.7718 0.01373867 0.008504286
615.06 107 177.2063 0.02792905 0.01770608
615.18 107 175.6371 0.04137442 0.02689105
615.3 107 174.0632 0.0540321 0.0360211
615.42 107 172.4836 0.06587309 0.04505152
615.54 107 170.8983 0.07686184 0.05392143
615.64 107 169.2811 0.08697332 0.06294983
615.76 107 167.7219 0.09583306 0.07049208
615.88 107 166.1169 0.1041544 0.07857081
616 107 164.5113 0.1113792 0.08605804
616.12 107 162.9031 0.1175379 0.09293478
616.24 107 161.2927 0.1225967 0.09910161
616.36 107 159.6805 0.126532 0.1044677
616.48 107 158.0669 0.1293214 0.1089444
616.6 107 156.4523 0.1309453 0.1124394
616.7 107 154.8267 0.13166 0.11527
616.82 107 153.2335 0.1305268 0.115903
616.94 107 151.6124 0.1286899 0.1161337
617.06 107 149.9957 0.1256243 0.1150471
617.18 107 148.3807 0.1213658 0.1126419
617.3 107 146.767 0.1159571 0.1089271
617.42 107 145.1545 0.109431 0.103908
617.54 107 143.5431 0.1018315 0.09761063
617.64 107 141.9439 0.0934909 0.09033671
617.76 107 140.3283 0.08366077 0.08138878
617.88 107 138.7158 0.07317369 0.07159402
618 107 137.1063 0.06186803 0.0607995
618.12 107 135.4971 0.04980784 0.04910218
618.24 107 133.8881 0.03708031 0.03662597
618.36 107 132.279 0.0237645 0.02349021
618.48 107 130.6693 0.009954037 0.009833264
618.6 107 137.9205 0.1063058 0.1014664
618.7 107 153.5254 0.07790586 0.0576468
618.82 107 153.2188 0.07449751 0.05460033
618.94 107 152.458 0.0760614 0.05584911
619.06 107 140.6438 0.1319373 0.1189954
619.18 107 132.2264 0.08109976 0.07810916
619.3 107 126.3949 0.01122582 0.01097592
619.42 107 172.0573 0.04931844 0.04804846
619.54 107 137.3668 0.1305822 0.1182133
619.64 107 127.7868 0.05981308 0.05789083
619.76 107 150.248 0.04846961 0.03310775
619.88 107 125.2802 0.04255847 0.04118427
620 107 148.8298 0.05068252 0.03462929
620.12 107 122.7329 0.02551091 0.02470579
620.24 107 147.4077 0.05284166 0.03606575
620.36 107 120.1789 0.007668194 0.007417229
620.48 107 145.9805 0.05498142 0.03743476
620.6 107 174.847 0.1121889 0.1066291
620.7 107 129.1668 0.1270009 0.1153715
620.82 108 177.9663 0.03649549 0.02420508
620.94 108 178.7619 0.01562012 0.009824694
621.06 108 177.328 0.02810659 0.01802583
621.18 108 175.7849 0.0414128 0.02720374
621.3 108 174.2285 0.05401159 0.03637118
621.42 108 172.6626 0.06580756 0.04544054
621.54 108 171.0889 0.07675584 0.05434403
621.64 108 169.4485 0.08658198 0.06313267
621.76 108 167.925 0.09573346 0.0710595
621.88 108 166.3233 0.1039582 0.07907304
622 108 164.7189 0.1111137 0.08652204
622.12 108 163.1103 0.1171845 0.09332625
622.24 108 161.4979 0.1221428 0.09939551
622.36 108 159.8821 0.1259612 0.1046365
622.48 108 158.2636 0.1286152 0.1089563
622.6 108 156.6431 0.1300858 0.112266
622.7 108 154.9818 0.1303512 0.1146059
622.82 108 153.4095 0.1293947 0.1153879
622.94 108 151.7812 0.1273317 0.115327
623.06 108 150.156 0.1240638 0.1139753
623.18 108 148.5319 0.1196006 0.1113008
623.3 108 146.9085 0.1139868 0.1073181
623.42 108 145.2861 0.1072636 0.1020415
623.54 108 143.6645 0.09947617 0.09549928
623.64 108 142.0345 0.09091992 0.08799221
623.76 108 140.4317 0.08095817 0.07883029
623.88 108 138.8087 0.07033732 0.06886569
624 108 137.1889 0.05890939 0.0579185
624.12 108 135.5703 0.04674807 0.04609641
624.24 108 133.9521 0.03392226 0.0335055
624.36 108 132.3344 0.02052896 0.020284
624.48 108 130.7169 0.006655754 0.006564739
624.6 108 134.4181 0.06705459 0.06535222
624.7 108 143.1425 0.1309601 0.1180289
624.82 108 142.3168 0.1302121 0.1173617
624.94 108 141.2128 0.1294539 0.1172076
625.06 108 133.4707 0.0841236 0.08089371
625.18 108 127.7728 0.0187161 0.01832274
625.3 108 172.2047 0.03902358 0.0380231
625.42 108 138.3714 0.1286016 0.1162727
625.54 108 175.0668 0.01158489 0.01123287
625.64 108 150.7794 0.04743683 0.03276552
625.76 108 126.4584 0.04635412 0.04491098
625.88 108 149.4343 0.04899283 0.03375147
626 108 123.8898 0.02980903 0.0289498
626.12 108 147.9991 0.05120466 0.03527711
626.24 108 121.321 0.01234293 0.01200702
626.36 108 146.5656 0.05339239 0.03672849
626.48 108 174.8338 0.1037479 0.09900321
626.6 108 118.8468 0.005586238 0.005421602
626.7 108 148.3451 0.002306997 0.001396995
626.82 109 178.7534 0.02300278 0.01497468
626.94 109 178.6875 0.01478567 0.009384857
627.06 109 177.2074 0.02782832 0.01804605
627.18 109 175.6582 0.04110041 0.0273087
627.3 109 174.1003 0.0536305 0.03652838
627.42 109 172.5359 0.06534383 0.04562385
627.54 109 170.966 0.07619666 0.05452336
627.64 109 169.356 0.08582645 0.06311119
627.76 109 167.8168 0.0949994 0.07120547
627.88 109 166.227 0.1030814 0.07910185
628 109 164.6366 0.1100883 0.08639977
628.12 109 163.0432 0.1160103 0.09303142
628.24 109 161.447 0.1208195 0.09890914
628.36 109 159.848 0.1244901 0.1039439
628.48 109 158.2465 0.1269988 0.1080456
628.6 109 156.6421 0.1283287 0.1111344
628.7 109 154.9921 0.1285509 0.1133963
628.82 109 153.4405 0.1273464 0.1137867
628.94 109 151.8243 0.1251869 0.1135587
629.06 109 150.2106 0.1218001 0.1120121
629.18 109 148.5966 0.1172361 0.1091694
629.3 109 146.9819 0.1115312 0.1050354
629.42 109 145.3662 0.1047245 0.09962448
629.54 109 143.7496 0.09686422 0.09296908
629.64 109 142.103 0.08832599 0.08551093
629.76 109 140.5261 0.07817431 0.07605916
629.88 109 138.9013 0.06753182 0.06606654
630 109 137.2791 0.05608423 0.05509658
630.12 109 135.6573 0.04389371 0.04324631
630.24 109 134.0353 0.03105387 0.03064799
630.36 109 132.4133 0.01765325 0.01743209
630.48 109 130.7911 0.003780861 0.003732238
630.6 109 134.4953 0.06453676 0.06284971
630.7 109 143.2087 0.129355 0.1166631
630.82 109 142.4032 0.1286753 0.1160054
630.94 109 141.3002 0.1279214 0.1158432
631.06 109 133.5589 0.0820476 0.07883307
631.18 109 127.8581 0.01643199 0.01605297
631.3 109 172.2971 0.04131437 0.04022159
631.42 109 138.4517 0.1272609 0.1151245
631.54 109 175.1571 0.0136477 0.01325875
631.64 109 150.8465 0.0472583 0.03273118
631.76 109 126.5121 0.04462694 0.04321034
631.88 109 149.5008 0.04888128 0.03378567
632 109 123.935 0.02800993 0.0271694
632.12 109 148.0559 0.05109341 0.03531165
632.24 109 121.3558 0.01045281 0.0101417
632.36 109 146.6107 0.05328282 0.03676383
632.48 109 174.8815 0.1057954 0.1008351
632.6 109 118.8568 0.003549622 0.003430266
632.7 109 148.3615 0.002069608 0.001257947
632.82 110 178.7631 0.02310127 0.01509819
632.94 110 178.6661 0.01493482 0.009523893
633.06 110 177.1599 0.02788635 0.01817025
633.18 110 175.5891 0.04104073 0.02739699
633.3 110 174.0123 0.05342999 0.03655494
633.42 110 172.4317 0.06497945 0.04555971
633.54 110 170.847 0.07565256 0.05434786
633.64 110 169.2433 0.08517261 0.06286702
633.76 110 167.6732 0.09401778 0.07068641
633.88 110 166.0745 0.1018856 0.078399
634 110 164.4762 0.1086631 0.0854859
634.12 110 162.8762 0.1143504 0.09188791
634.24 110 161.2748 0.1189262 0.09752519
634.36 110 159.6721 0.1223683 0.1023127
634.48 110 158.0668 0.1246599 0.1061712
634.6 110 156.4615 0.1257941 0.1090362
634.7 110 154.8359 0.1262289 0.1115083
634.82 110 153.2623 0.1243487 0.1111114
634.94 110 151.646 0.1220809 0.1107408
635.06 110 150.0333 0.1185974 0.1090614
635.18 110 148.4212 0.1139473 0.1060942
635.3 110 146.8091 0.1081735 0.1018526
635.42 110 145.1967 0.101318 0.09635667
635.54 110 143.5839 0.09342795 0.08963788
635.64 110 141.9671 0.0851697 0.08242396
635.76 110 140.3697 0.07466731 0.07260212
635.88 110 138.7488 0.06406714 0.06263588
636 110 137.132 0.0526427 0.05167573
636.12 110 135.5162 0.04049801 0.03986613
636.24 110 133.9009 0.02770937 0.02732149
636.36 110 132.286 0.01436416 0.01417236
636.48 110 130.6715 0.0005513654 0.0005531696
636.6 110 132.2683 0.03323443 0.03253933
636.7 110 136.889 0.09451227 0.09035478
636.82 110 135.7618 0.08947437 0.08564656
636.94 110 134.4694 0.08326909 0.07993837
637.06 110 129.1917 0.02493203 0.02430683
637.18 110 172.4698 0.02962338 0.0288665
637.3 110 151.1241 0.06785063 0.0494757
637.42 110 130.241 0.0652767 0.06292797
637.54 110 151.645 0.04514879 0.03128555
637.64 110 136.4538 0.1236332 0.1126432
637.76 110 174.9144 0.0417426 0.04046739
637.88 110 134.2948 0.1210773 0.1110381
638 110 174.6639 0.06809658 0.06568688
638.12 110 132.1582 0.1179858 0.1088018
638.24 110 174.412 0.09506961 0.09102599
638.36 110 121.3762 0.01822777 0.01757533
638.48 110 131.2674 0.1234865 0.1120174
638.6 110 149.0667 0.001498752 0.0009176845
638.7 110 178.1121 0.003656685 0.003530278
638.82 111 179.5743 0.001206714 0.0007479705
638.94 111 178.8724 0.0135734 0.008607846
639.06 111 177.3193 0.02752968 0.01787088
639.18 111 175.7625 0.04067728 0.02704299
639.3 111 174.1984 0.05300346 0.0360963
639.42 111 172.6273 0.06448211 0.04498439
639.54 111 171.0496 0.07506522 0.05362733
639.64 111 169.4132 0.08458996 0.06219968
639.76 111 167.8855 0.09319299 0.06959709
639.88 111 166.2861 0.1009856 0.0771931
640 111 164.6847 0.1076859 0.08416405
640.12 111 163.0794 0.1132957 0.09045809
640.24 111 161.4704 0.1177993 0.09600063
640.36 111 159.8585 0.1211783 0.1007134
640.48 111 158.2425 0.1234165 0.1045176
640.6 111 156.6237 0.1244965 0.1073289
640.7 111 154.9581 0.1249473 0.109922
640.82 111 153.397 0.1229542 0.1093303
640.94 111 151.7645 0.1207048 0.1090154
641.06 111 150.1351 0.1172348 0.1073862
641.18 111 148.5065 0.1125952 0.1044637
641.3 111 146.8784 0.1068299 0.1002632
641.42 111 145.2509 0.09998126 0.0948024
641.54 111 143.6248 0.09209248 0.08810907
641.64 111 141.9964 0.08364444 0.0806845
641.76 111 140.386 0.07336371 0.07115403
641.88 111 138.7594 0.062717 0.06114921
642 111 137.1381 0.05127727 0.05018882
642.12 111 135.5196 0.03910372 0.03837002
642.24 111 133.9036 0.02628618 0.02582352
642.36 111 132.2897 0.01291468 0.01268281
642.48 111 154.4853 0.07983371 0.06037531
642.6 111 130.1862 0.0002065484 0.0002036604
642.7 111 133.0602 0.05096408 0.04949519
642.82 111 131.7873 0.04219158 0.04100124
642.94 111 130.3715 0.03164216 0.03077983
643.06 111 172.6289 0.01756505 0.01709058
643.18 111 151.837 0.06597713 0.04807173
643.3 111 138.462 0.1226924 0.1118244
643.42 111 175.1767 0.006520894 0.006323776
643.54 111 137.4505 0.123114 0.111608
643.64 111 127.7228 0.04881456 0.04708863
643.76 111 150.1696 0.04707134 0.03269374
643.88 111 125.1685 0.03199114 0.03089232
644 111 148.7424 0.04923921 0.03419303
644.12 111 122.6147 0.01475096 0.0142403
644.24 111 147.3162 0.05138051 0.0356198
644.36 111 174.9924 0.09724943 0.09250315
644.48 111 120.133 0.007312096 0.007021368
644.6 111 130.2178 0.1202331 0.1090117
644.7 111 149.2744 0.01668025 0.00989272
644.82 112 178.8586 0.02208421 0.01446674
644.94 112 178.7593 0.01465888 0.009377286
645.06 112 177.2824 0.02746467 0.01792999
645.18 112 175.7372 0.04042068 0.02700229
645.3 112 174.1839 0.05260193 0.03597516
645.42 112 172.6242 0.06393571 0.04476785
645.54 112 171.0584 0.07438794 0.0533195
645.64 112 169.4278 0.08388353 0.06192636
645.76 112 167.9213 0.09225149 0.06905772
645.88 112 166.3308 0.0999599 0.0765915
646 112 164.7389 0.1065881 0.08350416
646.12 112 163.143 0.1121372 0.08974284
646.24 112 161.5436 0.1165898 0.09523534
646.36 112 159.9387 0.1199276 0.09990246
646.48 112 158.3295 0.1221148 0.10364
646.6 112 156.716 0.1231685 0.1064146
646.7 112 155.0423 0.1233138 0.1086386
646.82 112 153.4958 0.1216441 0.1084114
646.94 112 151.8652 0.1193105 0.1079705
647.06 112 150.2369 0.1157697 0.1062273
647.18 112 148.6084 0.11106 0.1031904
647.3 112 146.9797 0.1052168 0.09886457
647.42 112 145.3514 0.09827931 0.09326707
647.54 112 143.7228 0.09028894 0.08642413
647.64 112 142.0801 0.08141506 0.07851127
647.76 112 140.4766 0.07142513 0.06926944
647.88 112 138.8475 0.06063208 0.05908495
648 112 137.2225 0.04905654 0.0479699
648.12 112 135.5995 0.03676283 0.03602553
648.24 112 133.978 0.02383834 0.02337926
648.36 112 132.3581 0.01037353 0.01016562
648.48 112 139.3178 0.09981975 0.09473932
648.6 112 144.2888 0.1247035 0.1119256
648.7 112 154.0625 0.06936103 0.05146259
648.82 112 153.2825 0.07143991 0.0531323
648.94 112 141.7525 0.1234517 0.1112758
649.06 112 133.516 0.07510171 0.07198706
649.18 112 127.7896 0.008554704 0.008305933
649.3 112 152.8098 0.04571045 0.03201996
649.42 112 130.3053 0.06060597 0.05822251
649.54 112 151.6196 0.04447423 0.03098514
649.64 112 136.4192 0.1195813 0.1089381
649.76 112 174.8614 0.04801755 0.04627599
649.88 112 134.2517 0.116488 0.106676
650 112 174.5952 0.07447331 0.07135952
650.12 112 132.1072 0.1131121 0.1040954
650.24 112 174.3301 0.1015273 0.09647643
650.36 112 121.3254 0.01184761 0.01138675
650.48 112 131.202 0.1185963 0.1073325
650.6 112 148.9787 0.001601884 0.0009873635
650.7 112 178.2137 0.00988047 0.009424482
650.82 113 179.7177 0.001306935 0.0008145403
650.94 113 178.7062 0.01318309 0.008398999
651.06 113 177.136 0.02683841 0.01749661
651.18 113 175.5667 0.03969334 0.02649987
651.3 113 173.9943 0.05174012 0.03538501
651.42 113 172.4178 0.06295531 0.04410945
651.54 113 170.8373 0.07330305 0.05260763
651.64 113 169.2362 0.08271705 0.06109712
651.76 113 167.6738 0.09099384 0.0682828
651.88 113 166.0765 0.09862743 0.07577574
652 113 164.4797 0.1051817 0.08264125
652.12 113 162.8811 0.1106597 0.08882669
652.24 113 161.2804 0.1150425 0.09425288
652.36 113 159.6782 0.118297 0.09882224
652.48 113 158.0742 0.1204292 0.1024852
652.6 113 156.4686 0.1214098 0.1051438
652.7 113 154.8496 0.121384 0.1069702
652.82 113 153.2637 0.1198015 0.1069776
652.94 113 151.6491 0.1173536 0.1063274
653.06 113 150.0376 0.1137166 0.1043976
653.18 113 148.4265 0.1089243 0.1011929
653.3 113 146.8153 0.1030118 0.09672101
653.42 113 145.2042 0.09601803 0.09100132
653.54 113 143.5931 0.08799294 0.08407487
653.64 113 141.9861 0.07918362 0.07617029
653.76 113 140.3756 0.06908238 0.06682184
653.88 113 138.7604 0.0582832 0.05662645
654 113 137.1476 0.04671697 0.04553292
654.12 113 135.5347 0.03444639 0.03363875
654.24 113 133.9214 0.02155581 0.02106596
654.36 113 132.3078 0.008132895 0.007943842
654.48 113 139.2791 0.09780516 0.09255107
654.6 113 144.2692 0.1230921 0.1101972
654.7 113 154.0565 0.06880991 0.05100895
654.82 113 153.2925 0.07086405 0.05262452
654.94 113 141.7803 0.121871 0.1094697
655.06 113 133.5604 0.07318052 0.06982952
655.18 113 127.847 0.006625539 0.006392491
655.3 113 152.8666 0.04547393 0.03179169
655.42 113 130.3897 0.05876385 0.05615956
655.54 113 151.7028 0.04428517 0.03077758
655.64 113 136.4969 0.1181509 0.1072224
655.76 113 174.9514 0.04964784 0.04758571
655.88 113 134.368 0.114999 0.1047957
656 113 174.6955 0.07584889 0.07228482
656.12 113 132.2264 0.1116919 0.1022993
656.24 113 174.4377 0.1026407 0.09702244
656.36 113 121.4471 0.0105279 0.01005438
656.48 113 131.3216 0.1173762 0.1057746
656.6 113 149.0972 0.001446552 0.000889711
656.7 113 178.1128 0.01115758 0.01060776
656.82 114 179.5865 0.001176481 0.0007318253
656.94 114 178.8477 0.01322619 0.008411082
657.06 114 177.2836 0.02681326 0.01745156
657.18 114 175.7155 0.03961279 0.02640509
657.3 114 174.141 0.05161889 0.03525793
657.42 114 172.5595 0.0627987 0.04395498
657.54 114 170.9714 0.0731112 0.05242666
657.64 114 169.3418 0.08227725 0.06064742
657.76 114 167.7853 0.09078696 0.06812768
657.88 114 166.1777 0.09833397 0.0755301
658 114 164.569 0.1048002 0.082305
658.12 114 162.9577 0.1101813 0.08838797
658.24 114 161.3442 0.1144558 0.09369665
658.36 114 159.729 0.1176012 0.09814723
658.48 114 158.1127 0.1195979 0.1016546
658.6 114 156.4958 0.1204312 0.1041411
658.7 114 154.8625 0.1201508 0.1056574
658.82 114 153.2702 0.1185508 0.1056603
658.94 114 151.6488 0.1159361 0.1048052
659.06 114 150.0308 0.1121436 0.1026875
659.18 114 148.4135 0.1072073 0.09931184
659.3 114 146.7975 0.1011642 0.0946897
659.42 114 145.1821 0.09406643 0.08885742
659.54 114 143.5673 0.08593994 0.08182504
659.64 114 141.9586 0.07718369 0.07398925
659.76 114 140.3457 0.06686024 0.0644209
659.88 114 138.7282 0.05604145 0.05423309
660 114 137.1137 0.04446189 0.04316036
660.12 114 135.4995 0.03218855 0.03130532
660.24 114 133.8855 0.01930814 0.01879217
660.36 114 132.2709 0.005907518 0.005748648
660.48 114 135.8132 0.06165344 0.05922014
660.6 114 138.1688 0.09118755 0.08606645
660.7 114 143.4169 0.1206199 0.1078356
660.82 114 142.3164 0.1196524 0.1073211
660.94 114 134.762 0.07675119 0.07281052
661.06 114 129.1886 0.01493205 0.0144022
661.18 114 172.4229 0.03991241 0.03830223
661.3 114 139.4539 0.1188896 0.1065544
661.42 114 175.218 0.01451009 0.013888
661.54 114 137.4892 0.1168626 0.1052851
661.64 114 127.7495 0.04106349 0.03928043
661.76 114 150.1947 0.04591384 0.03195827
661.88 114 125.213 0.02393209 0.02288488
662 114 148.7632 0.0480167 0.03342116
662.12 114 122.6486 0.006905053 0.006608356
662.24 114 147.3337 0.05006414 0.03478844
662.36 114 175.0028 0.1046457 0.09827064
662.48 114 120.1518 0.0001223043 0.0001124161
662.6 114 130.231 0.1142786 0.1030222
662.7 114 149.2894 0.01656948 0.009888845
662.82 115 178.8766 0.02134033 0.01404323
662.94 115 178.7812 0.0140617 0.009047891
663.06 115 177.305 0.02659052 0.01746565
663.18 115 175.7583 0.0392803 0.0264072
663.3 115 174.2007 0.05121804 0.03525619
663.42 115 172.6349 0.06232886 0.04392997
663.54 115 171.0618 0.07256845 0.05235599
663.64 115 169.4319 0.08152697 0.06036397
663.76 115 167.9024 0.09013278 0.06796226
663.88 115 166.3068 0.09756456 0.07522414
664 115 164.7095 0.1039205 0.08184984
664.12 115 163.1085 0.1091907 0.08777427
664.24 115 161.5041 0.1133641 0.09292977
664.36 115 159.8967 0.1163924 0.0972039
664.48 115 158.2867 0.1182682 0.100528
664.6 115 156.6743 0.1189806 0.1028335
664.7 115 155.0117 0.1185693 0.1042584
664.82 115 153.4559 0.1168391 0.1039695
664.94 115 151.8329 0.114121 0.1029745
665.06 115 150.2123 0.1102245 0.1007219
665.18 115 148.5914 0.1051882 0.0972204
665.3 115 146.9699 0.09906483 0.09250236
665.42 115 145.3481 0.09187277 0.08656196
665.54 115 143.7258 0.08367304 0.07945402
665.64 115 142.0807 0.07485254 0.0716053
665.76 115 140.4914 0.06443489 0.06189713
665.88 115 138.8634 0.05360616 0.05172221
666 115 137.2385 0.04201404 0.04066297
666.12 115 135.6145 0.02973383 0.02883125
666.24 115 133.9912 0.01685395 0.01635386
666.36 115 132.3681 0.003462117 0.003360215
666.48 115 135.8989 0.05926333 0.05676387
666.6 115 138.242 0.08889259 0.08369198
666.7 115 143.4693 0.1187045 0.1059596
666.82 115 136.1081 0.0804164 0.07588538
666.94 115 130.6411 0.02311619 0.02220826
667.06 115 172.6632 0.02863505 0.02743131
667.18 115 151.8682 0.0635775 0.04645096
667.3 115 131.4959 0.0598925 0.05692499
667.42 115 152.3107 0.04247655 0.02960803
667.54 115 129.0243 0.04574773 0.0435881
667.64 115 174.9773 0.04161231 0.03972382
667.76 115 135.2936 0.1121535 0.1017355
